,,New Patient:LElbAnglesXZY,,,New Patient:LShoAnglesXZY,,,New Patient:LShoAnglesYZY,,,New Patient:LWristAnglesXZY,,,New Patient:RElbAnglesXZY,,,New Patient:RShoAnglesXZY,,,New Patient:RShoAnglesYZY,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RSHOX,RSHOY,RSHOZ,X,Y,Z
1854,0,40.2398,1.10E-10,-132.54,40.4466,-15.2059,0.800408,-247.268,42.7462,253.698,-20.4613,0.86038,0.623111,51.035,3.76E-11,112.708,8.71876,20.199,33.5464,22.3924,21.928,9.59804
1855,0,40.2265,1.10E-10,-132.544,40.3486,-15.1727,0.846826,-247.273,42.6461,253.723,-20.4697,0.846169,0.622115,51.0264,3.76E-11,112.703,8.68756,20.1766,33.5215,22.345,21.8957,9.62796
1856,0,40.2085,1.10E-10,-132.552,40.2526,-15.1381,0.893333,-247.282,42.5473,253.751,-20.4801,0.830255,0.621499,51.0146,3.75E-11,112.712,8.6526,20.1537,33.4978,22.2894,21.8614,9.66789
1857,0,40.1878,1.10E-10,-132.56,40.158,-15.1041,0.935281,-247.29,42.4501,253.774,-20.4941,0.81561,0.620807,51.0001,3.73E-11,112.742,8.61403,20.1308,33.4742,22.2251,21.8259,9.71727
1858,0,40.1666,1.11E-10,-132.563,40.0644,-15.0728,0.96818,-247.295,42.3544,253.786,-20.512,0.804636,0.619859,50.9834,3.70E-11,112.795,8.57234,20.1086,33.4507,22.1528,21.7897,9.77524
1859,0,40.147,1.11E-10,-132.559,39.9711,-15.0459,0.988456,-247.294,42.2604,253.781,-20.534,0.799558,0.618369,50.9653,3.66E-11,112.869,8.5284,20.0875,33.4275,22.0736,21.7539,9.84062
1860,0,40.1309,1.11E-10,-132.546,39.8779,-15.0246,0.993917,-247.284,42.1681,253.756,-20.5597,0.80121,0.616316,50.9461,3.61E-11,112.961,8.48336,20.0681,33.4055,21.9899,21.7192,9.91198
1861,0,40.1194,1.11E-10,-132.522,39.7845,-15.0096,0.983937,-247.266,42.0775,253.708,-20.5881,0.809972,0.613878,50.9266,3.56E-11,113.064,8.43848,20.0507,33.3862,21.904,21.6864,9.9878
1862,0,40.1134,1.10E-10,-132.488,39.6908,-15.0008,0.959682,-247.238,41.9885,253.639,-20.6175,0.824623,0.611131,50.9071,3.51E-11,113.17,8.39501,20.0354,33.3709,21.8189,21.6562,10.0665
1863,0,40.1126,1.10E-10,-132.447,39.5969,-14.9973,0.923978,-247.203,41.9009,253.552,-20.6462,0.843569,0.608434,50.888,3.46E-11,113.271,8.354,20.0221,33.3605,21.7371,21.6288,10.1461
1864,0,40.1165,1.10E-10,-132.4,39.5031,-14.9976,0.880906,-247.161,41.8145,253.454,-20.6724,0.86441,0.605809,50.8699,3.41E-11,113.359,8.31626,20.0106,33.3555,21.6609,21.6043,10.2248
1865,0,40.1238,1.10E-10,-132.35,39.4098,-15.0001,0.835352,-247.117,41.7292,253.352,-20.694,0.884468,0.603459,50.8533,3.38E-11,113.429,8.28221,20.0003,33.3554,21.5919,21.5823,10.3006
1866,0,40.1325,1.09E-10,-132.301,39.3174,-15.0024,0.792346,-247.074,41.6448,253.252,-20.7103,0.900912,0.601364,50.8387,3.35E-11,113.478,8.2519,19.9908,33.359,21.5307,21.5624,10.3715
1867,0,40.1409,1.09E-10,-132.255,39.2262,-15.0026,0.756381,-247.033,41.561,253.163,-20.7206,0.911723,0.599442,50.8266,3.33E-11,113.503,8.22504,19.9814,33.3648,21.4774,21.5439,10.436
1868,0,40.1471,1.09E-10,-132.215,39.1367,-14.9988,0.731003,-246.999,41.4774,253.089,-20.7249,0.915424,0.597565,50.8176,3.33E-11,113.508,8.20105,19.9718,33.3706,21.431,21.5262,10.4931
1869,0,40.1496,1.08E-10,-132.183,39.0488,-14.9897,0.718235,-246.973,41.3937,253.034,-20.7243,0.911612,0.595636,50.8117,3.33E-11,113.495,8.17926,19.9615,33.3746,21.3905,21.5088,10.5424
1870,0,40.1473,1.08E-10,-132.159,38.9623,-14.9748,0.718304,-246.956,41.3096,252.999,-20.7206,0.900896,0.593537,50.809,3.34E-11,113.468,8.15904,19.9504,33.3754,21.3544,21.4912,10.5836
1871,0,40.1398,1.08E-10,-132.143,38.8769,-14.9541,0.729882,-246.948,41.2247,252.982,-20.7155,0.884851,0.591343,50.8091,3.35E-11,113.434,8.13988,19.9385,33.372,21.3216,21.4733,10.6172
1872,0,40.1275,1.08E-10,-132.134,38.7921,-14.9286,0.749937,-246.947,41.1389,252.979,-20.7114,0.865892,0.589171,50.8114,3.37E-11,113.398,8.12144,19.9261,33.3636,21.2911,21.4551,10.6436
1873,0,40.111,1.08E-10,-132.128,38.7074,-14.8998,0.774355,-246.951,41.0522,252.985,-20.7102,0.846753,0.587139,50.8152,3.39E-11,113.366,8.1037,19.9133,33.3503,21.2625,21.4369,10.6629
1874,0,40.0913,1.08E-10,-132.124,38.6222,-14.8698,0.79827,-246.956,40.9646,252.991,-20.7139,0.830228,0.585402,50.8193,3.39E-11,113.344,8.08686,19.9006,33.3321,21.2359,21.4191,10.6753
1875,0,40.0699,1.08E-10,-132.118,38.5363,-14.8406,0.816899,-246.96,40.8766,252.99,-20.7234,0.81896,0.58422,50.8231,3.40E-11,113.335,8.0712,19.8884,33.3091,21.2115,21.4022,10.6803
1876,0,40.0478,1.09E-10,-132.106,38.4497,-14.8142,0.826019,-246.959,40.7888,252.976,-20.7396,0.814701,0.583533,50.826,3.40E-11,113.344,8.05719,19.8772,33.2814,21.1901,21.3867,10.6773
1877,0,40.026,1.08E-10,-132.085,38.3626,-14.7923,0.822471,-246.951,40.7019,252.945,-20.7622,0.81866,0.583298,50.8277,3.39E-11,113.372,8.04511,19.8672,33.2489,21.1718,21.3731,10.6659
1878,0,40.0055,1.08E-10,-132.054,38.2753,-14.7758,0.804639,-246.936,40.6166,252.893,-20.7904,0.831205,0.583268,50.8284,3.37E-11,113.419,8.03515,19.8587,33.2114,21.157,21.3617,10.6456
1879,0,39.987,1.08E-10,-132.011,38.1885,-14.7651,0.772667,-246.911,40.5334,252.82,-20.8229,0.851074,0.583111,50.8289,3.34E-11,113.484,8.02723,19.852,33.1691,21.1451,21.3527,10.617
1880,0,39.9712,1.08E-10,-131.958,38.1025,-14.7597,0.728342,-246.88,40.4526,252.73,-20.8581,0.876906,0.582427,50.8299,3.31E-11,113.561,8.02112,19.8472,33.1225,21.1357,21.346,10.5813
1881,0,39.9584,1.08E-10,-131.896,38.0177,-14.7586,0.674891,-246.842,40.3743,252.626,-20.8935,0.905705,0.580788,50.8323,3.28E-11,113.643,8.01632,19.8441,33.0728,21.1274,21.3414,10.5409
1882,0,39.9491,1.07E-10,-131.828,37.9344,-14.7601,0.616353,-246.802,40.2982,252.516,-20.9275,0.934608,0.577906,50.837,3.25E-11,113.722,8.01235,19.8427,33.0218,21.1194,21.3387,10.4987
1883,0,39.9435,1.07E-10,-131.757,37.8527,-14.7625,0.556927,-246.76,40.2239,252.404,-20.958,0.960209,0.573652,50.8444,3.23E-11,113.788,8.00853,19.8428,32.9717,21.1102,21.3374,10.4584
1884,0,39.9417,1.07E-10,-131.688,37.7726,-14.764,0.500385,-246.72,40.1507,252.296,-20.9836,0.979463,0.567987,50.8545,3.22E-11,113.831,8.00436,19.844,32.925,21.099,21.337,10.4237
1885,0,39.9433,1.06E-10,-131.622,37.6941,-14.7631,0.449553,-246.685,40.0784,252.198,-21.0034,0.990074,0.561232,50.8669,3.22E-11,113.845,7.9994,19.846,32.8843,21.0851,21.3371,10.3976
1886,0,39.9478,1.06E-10,-131.564,37.6173,-14.7587,0.405818,-246.655,40.0065,252.112,-21.0173,0.990539,0.553939,50.8806,3.23E-11,113.824,7.9933,19.8482,32.8511,21.0681,21.3369,10.3822
1887,0,39.9542,1.06E-10,-131.514,37.5423,-14.75,0.369477,-246.633,39.9349,252.04,-21.0252,0.980527,0.546766,50.8945,3.26E-11,113.766,7.98585,19.8502,32.8264,21.0482,21.3361,10.3786
1888,0,39.9614,1.05E-10,-131.474,37.4693,-14.7367,0.339763,-246.617,39.8637,251.98,-21.0282,0.960706,0.54053,50.9073,3.31E-11,113.676,7.97695,19.8514,32.8098,21.0257,21.334,10.3861
1889,0,39.9682,1.05E-10,-131.444,37.3984,-14.7191,0.315288,-246.61,39.7931,251.931,-21.0272,0.932566,0.536186,50.9178,3.36E-11,113.56,7.96648,19.8514,32.8002,21.0007,21.3302,10.4032
1890,0,39.9735,1.05E-10,-131.423,37.3297,-14.6976,0.294367,-246.609,39.7232,251.892,-21.0235,0.898547,0.534446,50.9251,3.41E-11,113.429,7.9545,19.8496,32.7954,20.9739,21.3243,10.4274
1891,0,39.9763,1.05E-10,-131.413,37.2629,-14.6727,0.275595,-246.614,39.6541,251.861,-21.0178,0.861293,0.535887,50.9286,3.47E-11,113.296,7.94091,19.8458,32.7927,20.9454,21.3159,10.456
1892,0,39.976,1.05E-10,-131.411,37.1977,-14.6455,0.25755,-246.623,39.5856,251.833,-21.0112,0.823606,0.5408,50.9282,3.52E-11,113.175,7.92586,19.8399,32.7898,20.9155,21.3051,10.486
1893,0,39.9724,1.05E-10,-131.416,37.1334,-14.6168,0.238945,-246.635,39.5175,251.807,-21.0048,0.7885,0.548882,50.9239,3.55E-11,113.077,7.90952,19.832,32.7848,20.8846,21.2919,10.5153
1894,0,39.9659,1.05E-10,-131.424,37.0691,-14.5879,0.218428,-246.647,39.4493,251.78,-20.9995,0.758312,0.559344,50.916,3.58E-11,113.013,7.89225,19.8223,32.7766,20.8533,21.2768,10.5421
1895,0,39.9567,1.05E-10,-131.433,37.0038,-14.5598,0.194632,-246.658,39.3805,251.748,-20.9961,0.735583,0.57111,50.9047,3.58E-11,112.986,7.87449,19.8114,32.7653,20.8221,21.2604,10.566
1896,0,39.9455,1.05E-10,-131.437,36.9367,-14.5336,0.165897,-246.664,39.3106,251.708,-20.9957,0.72178,0.582659,50.8905,3.57E-11,112.998,7.85686,19.7998,32.752,20.7918,21.2434,10.5868
1897,0,39.9328,1.05E-10,-131.432,36.867,-14.5106,0.130376,-246.665,39.2393,251.655,-20.9991,0.718263,0.592339,50.8737,3.54E-11,113.045,7.83986,19.7881,32.738,20.7631,21.2265,10.6055
1898,0,39.9191,1.05E-10,-131.414,36.7945,-14.4913,0.0863652,-246.659,39.1666,251.588,-21.0071,0.725605,0.598668,50.8545,3.50E-11,113.118,7.82402,19.7769,32.7253,20.7365,21.2105,10.6228
1899,0,39.9046,1.05E-10,-131.379,36.7189,-14.4764,0.0324435,-246.645,39.0925,251.504,-21.0205,0.7441,0.600464,50.8333,3.46E-11,113.21,7.80953,19.7666,32.7151,20.7123,21.1959,10.6401
1900,0,39.8894,1.05E-10,-131.326,36.6406,-14.4659,-0.0321164,-246.622,39.0173,251.402,-21.0399,0.77319,0.597113,50.8108,3.40E-11,113.309,7.79624,19.7575,32.7079,20.6896,21.1828,10.6586
1901,0,39.8735,1.05E-10,-131.255,36.56,-14.4596,-0.107069,-246.592,38.9413,251.284,-21.0647,0.812245,0.588405,50.7876,3.35E-11,113.407,7.78371,19.7497,32.7036,20.6675,21.1711,10.6791
1902,0,39.857,1.04E-10,-131.169,36.4775,-14.4567,-0.19098,-246.556,38.8646,251.151,-21.0945,0.859559,0.574924,50.7648,3.31E-11,113.496,7.77102,19.7429,32.7009,20.6439,21.1603,10.7027
1903,0,39.8394,1.04E-10,-131.074,36.3937,-14.456,-0.281077,-246.515,38.7876,251.009,-21.1278,0.913151,0.557912,50.7435,3.27E-11,113.573,7.75727,19.7368,32.6982,20.617,21.1498,10.7297
1904,0,39.8208,1.03E-10,-130.975,36.309,-14.456,-0.373508,-246.473,38.7099,250.863,-21.1629,0.970237,0.539008,50.7249,3.23E-11,113.635,7.74133,19.731,32.6936,20.5845,21.1388,10.7608
1905,0,39.8006,1.03E-10,-130.882,36.2238,-14.4549,-0.463579,-246.432,38.6314,250.719,-21.1979,1.02747,0.520159,50.7099,3.20E-11,113.681,7.72239,19.725,32.6855,20.5448,21.1266,10.7962
1906,0,39.7784,1.02E-10,-130.802,36.1382,-14.451,-0.546605,-246.395,38.5517,250.586,-21.2308,1.08126,0.503339,50.6994,3.18E-11,113.714,7.69983,19.7184,32.6731,20.4968,21.1126,10.8361
1907,0,39.7536,1.02E-10,-130.742,36.0525,-14.4427,-0.618123,-246.365,38.4705,250.469,-21.2596,1.12802,0.490357,50.6937,3.17E-11,113.735,7.67351,19.711,32.6562,20.4406,21.0965,10.8805
1908,0,39.7255,1.02E-10,-130.709,35.9668,-14.4289,-0.674903,-246.343,38.3875,250.374,-21.2833,1.16445,0.482673,50.6928,3.17E-11,113.747,7.64364,19.7025,32.6355,20.3768,21.0782,10.9295
1909,0,39.6937,1.02E-10,-130.704,35.8811,-14.4087,-0.714934,-246.33,38.3025,250.302,-21.3011,1.18814,0.481047,50.6965,3.17E-11,113.751,7.61089,19.6929,32.6126,20.3069,21.0579,10.9829
1910,0,39.658,1.03E-10,-130.727,35.7953,-14.3822,-0.73784,-246.327,38.2153,250.255,-21.3131,1.19784,0.485733,50.7042,3.17E-11,113.749,7.5761,19.6826,32.5894,20.2327,21.0362,11.0406
1911,0,39.6186,1.03E-10,-130.777,35.7092,-14.35,-0.744653,-246.332,38.1259,250.231,-21.3197,1.19312,0.496362,50.7153,3.18E-11,113.741,7.54026,19.6717,32.5678,20.1562,21.0138,11.1024
1912,0,39.5764,1.04E-10,-130.847,35.6224,-14.3133,-0.737536,-246.344,38.0344,250.226,-21.3218,1.17511,0.512111,50.7291,3.19E-11,113.727,7.50427,19.661,32.5496,20.0792,20.9914,11.1682
1913,0,39.5325,1.04E-10,-130.933,35.5343,-14.2734,-0.719346,-246.36,37.9408,250.235,-21.3206,1.14551,0.531714,50.745,3.21E-11,113.706,7.46893,19.6509,32.536,20.0029,20.9698,11.2378
1914,0,39.4883,1.05E-10,-131.027,35.4444,-14.2322,-0.693304,-246.377,37.8449,250.253,-21.3174,1.10669,0.553748,50.7626,3.23E-11,113.679,7.43481,19.642,32.5278,19.9282,20.9499,11.3108
1915,0,39.4451,1.06E-10,-131.122,35.3518,-14.1911,-0.662374,-246.392,37.7467,250.273,-21.3136,1.06093,0.576809,50.7814,3.25E-11,113.645,7.4022,19.6349,32.5249,19.8552,20.9322,11.3871
1916,0,39.4038,1.06E-10,-131.214,35.2563,-14.1516,-0.629263,-246.404,37.6462,250.292,-21.3105,1.0109,0.599631,50.8009,3.28E-11,113.604,7.37125,19.63,32.5271,19.784,20.9172,11.4662
1917,0,39.365,1.07E-10,-131.298,35.1573,-14.1145,-0.596134,-246.41,37.5434,250.306,-21.31,0.958476,0.621108,50.8205,3.31E-11,113.556,7.34198,19.6274,32.5336,19.7145,20.9049,11.5474
1918,0,39.3284,1.08E-10,-131.371,35.055,-14.0804,-0.564714,-246.41,37.4385,250.312,-21.3131,0.905433,0.640553,50.8391,3.34E-11,113.502,7.31439,19.6271,32.5431,19.6467,20.8953,11.6295
1919,0,39.293,1.08E-10,-131.432,34.9499,-14.0495,-0.536402,-246.403,37.332,250.309,-21.3221,0.853354,0.657479,50.8556,3.37E-11,113.442,7.28845,19.6289,32.5546,19.581,20.8882,11.7112
1920,0,39.2574,1.09E-10,-131.482,34.8428,-14.0216,-0.512241,-246.39,37.2247,250.297,-21.3379,0.803531,0.671737,50.8686,3.41E-11,113.378,7.26423,19.6322,32.5667,19.5178,20.8832,11.7904
1921,0,39.2198,1.09E-10,-131.522,34.7349,-13.9965,-0.493285,-246.372,37.1176,250.276,-21.3615,0.756791,0.683445,50.8765,3.44E-11,113.311,7.24176,19.6366,32.5779,19.458,20.8798,11.865
1922,0,39.1782,1.09E-10,-131.554,34.6276,-13.9735,-0.480519,-246.351,37.0117,250.246,-21.3941,0.714182,0.693067,50.8782,3.47E-11,113.243,7.22099,19.6412,32.5867,19.402,20.8773,11.9331
1923,0,39.1304,1.10E-10,-131.581,34.5226,-13.9522,-0.47495,-246.328,36.9085,250.208,-21.4356,0.676271,0.700923,50.8727,3.49E-11,113.175,7.20178,19.6456,32.5915,19.3502,20.875,11.9928
1924,0,39.0748,1.10E-10,-131.604,34.4214,-13.932,-0.477485,-246.306,36.8092,250.163,-21.4851,0.643657,0.707772,50.8596,3.51E-11,113.111,7.18382,19.6491,32.5911,19.3023,20.8723,12.0431
1925,0,39.0104,1.10E-10,-131.626,34.3253,-13.9123,-0.48895,-246.285,36.7147,250.112,-21.5418,0.616499,0.714086,50.8392,3.52E-11,113.052,7.1666,19.6511,32.5842,19.2577,20.8685,12.0838
1926,0,38.9368,1.11E-10,-131.647,34.2353,-13.8928,-0.5099,-246.268,36.6258,250.055,-21.6032,0.594792,0.72053,50.8125,3.53E-11,113,7.14948,19.6513,32.5704,19.2151,20.863,12.1155
1927,0,38.8546,1.11E-10,-131.667,34.1516,-13.8732,-0.540844,-246.253,36.5427,249.993,-21.6673,0.578325,0.727423,50.7809,3.53E-11,112.955,7.13172,19.6494,32.5495,19.1729,20.8554,12.14
1928,0,38.7656,1.12E-10,-131.685,34.0739,-13.8535,-0.581921,-246.242,36.4649,249.924,-21.7316,0.566748,0.734978,50.7465,3.53E-11,112.918,7.11262,19.6454,32.522,19.1294,20.8454,12.1596
1929,0,38.6727,1.12E-10,-131.698,34.0009,-13.834,-0.633289,-246.233,36.3916,249.848,-21.7934,0.559767,0.743152,50.7115,3.52E-11,112.889,7.09154,19.6394,32.489,19.083,20.8329,12.1771
1930,0,38.58,1.13E-10,-131.705,33.9307,-13.8153,-0.694732,-246.224,36.3211,249.763,-21.8501,0.557243,0.751622,50.678,3.51E-11,112.864,7.06802,19.6315,32.4519,19.0323,20.8178,12.1953
1931,0,38.4922,1.13E-10,-131.701,33.8606,-13.7981,-0.76584,-246.213,36.2512,249.666,-21.8998,0.558914,0.759721,50.6479,3.51E-11,112.843,7.04171,19.622,32.4123,18.976,20.8003,12.2171
1932,0,38.4149,1.13E-10,-131.683,33.7876,-13.7836,-0.84592,-246.196,36.1795,249.555,-21.9411,0.56471,0.766715,50.6227,3.50E-11,112.824,7.01245,19.6113,32.3718,18.9135,20.7808,12.2448
1933,0,38.353,1.13E-10,-131.649,33.7083,-13.7726,-0.933548,-246.17,36.1033,249.427,-21.9726,0.57429,0.771901,50.6033,3.50E-11,112.805,6.97998,19.5995,32.3315,18.844,20.7591,12.2804
1934,0,38.3111,1.13E-10,-131.598,33.6197,-13.7657,-1.02675,-246.132,36.02,249.282,-21.994,0.587308,0.774492,50.5897,3.50E-11,112.784,6.94406,19.5866,32.2924,18.7667,20.7355,12.3257
1935,0,38.2921,1.13E-10,-131.529,33.5192,-13.7631,-1.12276,-246.08,35.9272,249.12,-22.0056,0.602901,0.774148,50.5817,3.51E-11,112.761,6.90429,19.5726,32.2547,18.6806,20.7096,12.3818
1936,0,38.297,1.12E-10,-131.444,33.4051,-13.7642,-1.21824,-246.014,35.8233,248.944,-22.0077,0.620242,0.770623,50.5784,3.52E-11,112.736,6.86003,19.5573,32.2181,18.5842,20.681,12.4502
1937,0,38.3247,1.12E-10,-131.349,33.2765,-13.7679,-1.30948,-245.936,35.7071,248.759,-22.0008,0.637629,0.764342,50.5785,3.53E-11,112.709,6.81042,19.5403,32.1819,18.4758,20.6492,12.5321
1938,0,38.372,1.11E-10,-131.246,33.1339,-13.772,-1.39276,-245.848,35.5783,248.57,-21.9863,0.653625,0.755935,50.5809,3.54E-11,112.681,6.75443,19.521,32.1453,18.353,20.6134,12.629
1939,0,38.4342,1.10E-10,-131.141,32.9783,-13.7746,-1.4649,-245.754,35.4372,248.384,-21.9652,0.666653,0.746359,50.5841,3.55E-11,112.654,6.6911,19.4991,32.1072,18.2137,20.5729,12.7426
1940,0,38.5054,1.09E-10,-131.038,32.8113,-13.773,-1.5235,-245.66,35.2845,248.209,-21.9388,0.675277,0.736752,50.587,3.56E-11,112.63,6.61948,19.4742,32.0672,18.0556,20.527,12.8745
1941,0,38.5804,1.08E-10,-130.942,32.6347,-13.7653,-1.56755,-245.569,35.121,248.049,-21.9085,0.678886,0.728104,50.5882,3.57E-11,112.611,6.53902,19.4459,32.0251,17.8774,20.4755,13.0261
1942,0,38.6542,1.08E-10,-130.854,32.4503,-13.7499,-1.5973,-245.485,34.9478,247.907,-21.8764,0.677045,0.721545,50.5869,3.57E-11,112.599,6.44949,19.4141,31.9811,17.6782,20.418,13.1985
1943,0,38.7231,1.07E-10,-130.775,32.2594,-13.7261,-1.61452,-245.41,34.7658,247.783,-21.8438,0.670127,0.717761,50.5822,3.57E-11,112.599,6.35121,19.3787,31.9359,17.4586,20.3548,13.3919
1944,0,38.7851,1.06E-10,-130.704,32.0628,-13.6942,-1.62232,-245.344,34.5758,247.674,-21.8138,0.659101,0.717197,50.5733,3.56E-11,112.613,6.24497,19.3398,31.8909,17.22,20.2863,13.6058
1945,0,38.8397,1.06E-10,-130.639,31.8608,-13.6553,-1.62477,-245.286,34.3785,247.576,-21.7893,0.645532,0.719975,50.5597,3.54E-11,112.643,6.13197,19.2977,31.8472,16.9651,20.2131,13.8386
1946,0,38.8877,1.05E-10,-130.576,31.6532,-13.6113,-1.6264,-245.231,34.1743,247.48,-21.7736,0.630948,0.726036,50.5411,3.51E-11,112.69,6.0138,19.2527,31.8062,16.6974,20.136,14.0879
1947,0,38.9307,1.05E-10,-130.51,31.4396,-13.5644,-1.63159,-245.177,33.9637,247.38,-21.7707,0.61702,0.734966,50.5174,3.48E-11,112.756,5.89215,19.2051,31.769,16.4205,20.056,14.3508
1948,0,38.9704,1.04E-10,-130.439,31.2195,-13.517,-1.64406,-245.118,33.7469,247.267,-21.7843,0.605152,0.746206,50.4884,3.43E-11,112.837,5.76878,19.1554,31.7368,16.1384,19.974,14.6242
1949,0,39.0089,1.03E-10,-130.357,30.9921,-13.471,-1.66617,-245.052,33.5241,247.136,-21.8175,0.59653,0.759142,50.4547,3.38E-11,112.931,5.64515,19.1043,31.7104,15.8545,19.891,14.9053
1950,0,39.0474,1.03E-10,-130.264,30.757,-13.4277,-1.69864,-244.975,33.2952,246.985,-21.8721,0.591709,0.773138,50.4168,3.31E-11,113.033,5.52236,19.0523,31.6904,15.5709,19.8079,15.192
1951,0,39.0867,1.02E-10,-130.158,30.5135,-13.3878,-1.74069,-244.885,33.0602,246.811,-21.9488,0.590888,0.787387,50.3754,3.25E-11,113.138,5.4011,19.0002,31.6769,15.289,19.7256,15.4834
1952,0,39.127,1.01E-10,-130.04,30.2614,-13.3511,-1.78993,-244.782,32.8185,246.617,-22.0455,0.594027,0.801193,50.3316,3.19E-11,113.238,5.28145,18.9486,31.67,15.0085,19.6448,15.7794
1953,0,39.1678,1.00E-10,-129.911,30.0004,-13.3167,-1.84282,-244.668,32.5698,246.408,-22.1584,0.600254,0.813853,50.2861,3.13E-11,113.329,5.16296,18.898,31.6691,14.7279,19.5657,16.0814
1954,0,39.2085,9.94E-11,-129.775,29.7302,-13.2836,-1.89528,-244.543,32.3134,246.188,-22.2816,0.609005,0.824691,50.24,3.08E-11,113.405,5.04482,18.8491,31.6734,14.4445,19.4888,16.391
1955,0,39.2482,9.84E-11,-129.636,29.4508,-13.2504,-1.94309,-244.409,32.0488,245.963,-22.4071,0.61903,0.833112,50.1938,3.03E-11,113.465,4.9259,18.8019,31.6818,14.1551,19.4139,16.7106
1956,0,39.2858,9.75E-11,-129.498,29.1623,-13.2158,-1.98242,-244.269,31.7757,245.739,-22.5271,0.629298,0.838698,50.1478,2.99E-11,113.505,4.80501,18.7567,31.6929,13.8565,19.3409,17.0424
1957,0,39.3207,9.67E-11,-129.364,28.865,-13.1788,-2.01026,-244.124,31.494,245.52,-22.6336,0.638848,0.84116,50.102,2.96E-11,113.526,4.68099,18.7132,31.705,13.5454,19.2694,17.3879
1958,0,39.3518,9.58E-11,-129.24,28.5595,-13.1388,-2.02449,-243.976,31.204,245.309,-22.7201,0.647072,0.840707,50.0561,2.93E-11,113.527,4.55294,18.671,31.7162,13.2196,19.1989,17.7477
1959,0,39.3784,9.52E-11,-129.128,28.2468,-13.0955,-2.02416,-243.825,30.9064,245.109,-22.7824,0.65354,0.837493,50.0091,2.92E-11,113.512,4.42015,18.6297,31.7248,12.8774,19.1288,18.1221
1960,0,39.3999,9.45E-11,-129.031,27.9281,-13.0489,-2.00946,-243.672,30.6024,244.92,-22.8189,0.658464,0.832185,49.9604,2.90E-11,113.483,4.28232,18.5885,31.7289,12.5182,19.0584,18.5096
1961,0,39.4156,9.40E-11,-128.948,27.6049,-12.9994,-1.98166,-243.517,30.2934,244.742,-22.831,0.662044,0.825535,49.9087,2.89E-11,113.444,4.13939,18.5469,31.727,12.142,18.9873,18.9089
1962,0,39.4251,9.36E-11,-128.88,27.2787,-12.9476,-1.94287,-243.36,29.9811,244.572,-22.8224,0.664926,0.818304,49.8531,2.89E-11,113.397,3.99166,18.5041,31.7178,11.7498,18.915,19.3175
1963,0,39.4283,9.33E-11,-128.825,26.9513,-12.8944,-1.89613,-243.202,29.6674,244.408,-22.799,0.66782,0.811262,49.7927,2.88E-11,113.346,3.83955,18.4596,31.7006,11.343,18.841,19.7334
1964,0,39.4253,9.31E-11,-128.781,26.6241,-12.8406,-1.84477,-243.04,29.3537,244.246,-22.7671,0.67136,0.80517,49.7268,2.86E-11,113.294,3.68367,18.4128,31.675,10.9233,18.7651,20.1544
1965,0,39.4165,9.29E-11,-128.746,26.2983,-12.787,-1.79253,-242.876,29.0418,244.082,-22.7334,0.676144,0.800561,49.6552,2.85E-11,113.243,3.52472,18.3636,31.6412,10.4927,18.6873,20.5786
1966,0,39.4029,9.28E-11,-128.716,25.975,-12.7344,-1.74298,-242.707,28.7326,243.912,-22.7029,0.682538,0.797927,49.5774,2.83E-11,113.198,3.36355,18.3117,31.6,10.0532,18.6076,21.0046
1967,0,39.3854,9.28E-11,-128.692,25.6546,-12.6834,-1.6993,-242.533,28.427,243.733,-22.6796,0.690522,0.79751,49.4935,2.80E-11,113.159,3.20099,18.2573,31.5525,9.60707,18.5263,21.4309
1968,0,39.3654,9.28E-11,-128.672,25.3371,-12.6344,-1.66398,-242.354,28.1251,243.541,-22.6651,0.699816,0.799511,49.4036,2.77E-11,113.129,3.03793,18.2007,31.4999,9.15647,18.444,21.8567
1969,0,39.3443,9.28E-11,-128.654,25.0224,-12.5877,-1.63863,-242.169,27.8269,243.334,-22.6595,0.709794,0.803882,49.3079,2.73E-11,113.109,2.87527,18.1424,31.4441,8.70366,18.3613,22.2813
1970,0,39.3232,9.28E-11,-128.64,24.7099,-12.5433,-1.62377,-241.976,27.532,243.111,-22.6616,0.719598,0.810581,49.2068,2.68E-11,113.1,2.71386,18.0833,31.3868,8.25067,18.279,22.7042
1971,0,39.303,9.28E-11,-128.629,24.3988,-12.5011,-1.6188,-241.776,27.2395,242.87,-22.6691,0.728108,0.819233,49.1008,2.63E-11,113.102,2.55437,18.0241,31.3294,7.79916,18.1983,23.1251
1972,0,39.2843,9.28E-11,-128.62,24.0883,-12.4606,-1.62213,-241.568,26.9486,242.615,-22.6796,0.734241,0.829548,48.9905,2.57E-11,113.113,2.39723,17.966,31.2734,7.35011,18.12,23.5443
1973,0,39.2673,9.29E-11,-128.612,23.7774,-12.4213,-1.63142,-241.353,26.6584,242.346,-22.6909,0.737134,0.841024,48.8768,2.51E-11,113.133,2.24261,17.9096,31.2194,6.90389,18.0449,23.9621
1974,0,39.2516,9.29E-11,-128.603,23.4657,-12.3824,-1.64393,-241.13,26.3679,242.068,-22.7015,0.736548,0.853178,48.7605,2.44E-11,113.158,2.09039,17.8557,31.1675,6.46016,17.9737,24.3789
